,样本id,A5,A6,A7,A8,A9,A10,A11,A12,A14,A15,A16,A17,A19,A20,A21,A22,A24,A25,A26,A27,A28,B1,B4,B5,B6,B7,B8,B9,B10,B11,B12,B14,A1,A3,A4,b14/a1_a3_a4_a19_b1_b12
926,505,14.5,28.0,-1.0,-1.0,17.0,100,17.0,101.0,18.0,103.0,19.0,105.0,300,0.5,50.0,10.0,20.5,70,21.0,78.0,1.0,350.0,1.5,21.5,65,23.5,50.0,2.0,2.0,-1.0,800.0,420,300,405.0,700,0.14711033274956217
927,535,22.0,26.0,-1.0,-1.0,23.5,100,0.5,100.0,1.5,104.0,2.5,105.0,300,0.5,50.0,10.0,5.0,70,5.5,78.0,1.0,350.0,2.0,15.0,65,19.0,45.0,1.5,1.5,-1.0,800.0,420,300,405.0,700,0.14711033274956217
928,1017,12.0,32.0,-1.0,-1.0,13.0,100,14.0,102.0,15.0,103.0,16.0,105.0,200,0.5,40.0,9.0,11.5,70,18.0,78.0,1.0,-1.0,1.5,20.5,60,23.0,37.0,1.0,1.5,-1.0,800.0,400,300,405.0,700,0.16638935108153077
929,904,4.0,39.0,4.333333333333333,80.0,6.0,100,7.0,102.0,8.0,103.0,9.0,102.0,300,0.5,50.0,9.0,12.5,70,13.0,75.0,0.5,370.0,2.0,22.0,65,0.0,28.0,1.5,1.5,-1.0,800.0,400,300,405.0,700,0.1391304347826087
930,1605,9.0,22.0,-1.0,-1.0,10.5,100,11.5,102.0,12.5,104.0,13.5,105.0,300,0.5,30.0,9.0,15.5,70,16.0,78.0,1.5,230.0,2.0,20.0,65,2.0,50.0,2.0,-1.0,-1.0,400.0,340,200,270.0,470,0.18181818181818182
931,551,8.0,26.0,-1.0,-1.0,9.5,100,10.5,102.0,11.5,103.0,12.5,104.0,300,0.5,50.0,9.0,15.0,70,15.5,78.0,1.0,340.0,1.0,0.0,65,4.0,45.0,1.5,1.5,-1.0,800.0,440,300,405.0,700,0.1546572934973638
932,1790,6.0,30.0,-1.0,-1.0,8.0,101,9.0,103.0,10.0,104.0,11.0,105.0,200,1.0,50.0,9.0,12.0,78,13.0,73.0,1.0,320.0,1.0,15.0,80,17.0,45.0,1.5,1.5,1.0,1200.0,400,300,405.0,700,0.128
933,1325,21.0,30.0,-1.0,-1.0,23.0,102,0.0,103.0,1.0,104.0,2.0,105.0,200,1.0,50.0,9.0,3.0,80,4.0,73.0,1.0,320.0,1.0,6.0,80,8.0,45.0,4.0,-1.0,-1.0,1200.0,440,300,405.0,700,0.1408
934,1633,14.0,29.0,-1.0,-1.0,16.0,101,17.0,103.0,18.0,104.0,19.0,105.0,200,1.0,50.0,9.0,20.0,80,21.0,72.0,1.0,320.0,1.0,23.0,79,0.0,45.0,1.5,1.5,1.0,1200.0,400,300,405.0,700,0.128
935,1131,18.0,29.0,-1.0,-1.0,20.0,101,21.0,103.0,22.0,104.0,23.0,105.0,200,1.0,50.0,9.0,0.0,80,1.0,73.0,1.0,-1.0,1.0,3.0,80,5.0,45.0,1.5,1.5,2.0,1200.0,400,300,405.0,700,0.14265335235378032
936,946,2.0,23.0,-1.0,-1.0,3.0,100,4.0,104.0,5.0,106.0,6.0,107.0,300,0.5,50.0,9.0,7.0,70,7.5,74.0,1.0,300.0,1.0,10.0,67,12.0,46.0,1.1666666666666667,1.1666666666666667,-1.0,900.0,400,300,405.0,700,0.13769363166953527
937,164,14.0,29.0,-1.0,-1.0,16.0,101,17.0,103.0,18.0,104.0,19.0,105.0,200,1.0,50.0,9.0,20.0,78,21.0,73.0,1.0,1200.0,1.0,23.0,80,1.0,45.0,1.5,1.5,1.0,1200.0,400,300,405.0,700,0.09987515605493133
938,337,2.0,39.0,2.3333333333333335,80.0,4.0,100,5.0,102.0,6.0,104.0,7.0,104.0,300,0.5,50.0,9.0,12.0,70,12.5,75.0,0.5,-1.0,2.0,22.0,65,2.5,45.0,1.5,1.5,-1.0,800.0,400,300,405.0,700,0.1597444089456869
939,60,5.0,18.0,-1.0,-1.0,6.0,100,7.0,103.0,8.0,105.0,9.0,107.0,300,0.5,50.0,9.0,10.333333333333334,70,10.833333333333334,74.0,1.1666666666666667,350.0,1.0,13.0,70,14.5,45.0,1.5,1.5,-1.0,800.0,400,300,405.0,700,0.14010507880910683
940,1119,18.0,29.0,-1.0,-1.0,20.0,102,21.0,103.0,22.0,104.0,23.0,105.0,200,1.0,50.0,9.0,0.0,80,1.0,73.0,1.0,320.0,1.0,3.0,80,5.0,45.0,1.5,1.5,1.0,1200.0,400,300,405.0,700,0.128
941,1868,22.0,29.0,-1.0,-1.0,0.0,102,1.0,103.0,2.0,104.0,3.0,105.0,200,1.0,50.0,9.0,4.0,78,5.0,73.0,1.0,320.0,1.0,7.0,80,9.0,45.0,1.5,1.5,1.0,1200.0,400,300,405.0,700,0.128
942,1929,14.0,30.0,-1.0,-1.0,16.0,103,17.0,103.0,18.0,104.0,19.0,105.0,200,1.0,50.0,9.0,20.0,80,21.0,73.0,1.0,320.0,1.0,23.0,80,1.0,45.0,4.0,-1.0,-1.0,1200.0,460,300,405.0,700,0.1472
943,1515,14.0,60.0,-1.0,-1.0,16.333333333333332,100,17.5,102.0,18.5,102.0,19.5,103.0,300,0.5,50.0,9.0,22.0,70,23.0,75.0,1.0,350.0,1.0,11.0,60,12.0,45.0,1.0,1.5,-1.0,800.0,400,300,405.0,700,0.14010507880910683
944,1768,6.0,29.0,-1.0,-1.0,8.0,102,9.0,102.0,10.0,104.0,11.0,105.0,200,1.0,50.0,9.0,12.0,79,13.0,78.0,1.0,320.0,1.0,15.0,74,17.0,45.0,1.5,1.5,1.0,1200.0,400,300,405.0,700,0.128
945,856,0.0,22.0,-1.0,-1.0,1.5,100,2.5,101.0,3.5,103.0,4.5,105.0,300,0.5,40.0,10.0,5.0,70,6.5,78.0,1.0,310.0,1.5,16.5,60,19.0,40.0,2.0,2.0,-1.0,800.0,390,300,-1.0,980,0.14503532911863146
946,1574,10.0,21.0,-1.0,-1.0,11.0,100,12.0,104.0,13.0,106.0,14.0,106.0,300,0.5,50.0,9.0,15.0,70,15.5,76.0,1.0,350.0,1.0,17.5,68,19.0,48.0,1.5,1.5,-1.0,800.0,420,300,405.0,700,0.14711033274956217
947,1629,6.0,29.0,-1.0,-1.0,8.0,101,9.0,104.0,10.0,105.0,11.0,107.0,200,1.0,50.0,9.0,12.0,79,13.0,72.0,1.0,320.0,1.0,15.0,80,17.0,45.0,1.5,1.5,1.0,1200.0,400,300,405.0,700,0.128
948,1793,6.0,29.0,-1.0,-1.0,8.0,101,9.0,103.0,10.0,106.0,11.0,107.0,200,1.0,50.0,9.0,12.0,78,13.0,73.0,1.0,320.0,1.0,15.0,80,17.0,45.0,1.5,1.5,1.0,1200.0,400,300,405.0,700,0.128
949,1533,12.5,50.0,-1.0,-1.0,14.666666666666666,100,15.666666666666666,101.0,16.666666666666668,103.0,17.666666666666668,104.0,300,0.5,50.0,9.0,19.5,70,20.0,75.0,0.5,350.0,1.0,7.5,65,10.0,45.0,1.5,1.5,-1.0,800.0,385,300,405.0,700,0.13485113835376533
950,438,21.5,21.0,-1.0,-1.0,22.5,100,23.5,102.0,0.5,103.0,1.5,105.0,100,0.5,50.0,9.0,2.5,80,3.0,78.0,1.0,280.0,1.0,5.0,65,7.0,45.0,2.5,1.0,-1.0,800.0,400,300,405.0,700,0.15473887814313347
951,1315,14.0,29.0,-1.0,-1.0,16.0,102,17.0,103.0,18.0,104.0,19.0,105.0,200,1.0,50.0,9.0,20.0,80,21.0,73.0,1.0,320.0,1.0,23.0,80,1.0,45.0,4.0,-1.0,-1.0,1200.0,460,300,405.0,700,0.1472
952,1398,6.0,29.0,-1.0,-1.0,8.0,102,9.0,103.0,10.0,104.0,1.0,105.0,200,1.0,50.0,9.0,12.0,80,13.0,73.0,1.0,320.0,1.0,15.0,80,17.0,45.0,1.5,1.5,1.0,1200.0,440,300,405.0,700,0.1408
953,787,21.0,27.0,-1.0,-1.0,23.0,102,0.0,104.0,1.0,105.0,2.0,106.0,200,1.0,50.0,9.0,3.0,80,4.0,73.0,1.0,320.0,1.0,6.0,80,8.0,45.0,3.0,-1.0,-1.0,1200.0,420,300,405.0,700,0.1344
954,874,4.0,30.0,4.5,80.0,6.0,100,7.0,103.0,8.0,102.0,9.0,102.0,300,0.5,20.0,9.0,12.0,70,12.5,75.0,0.5,300.0,2.0,22.0,50,0.5,28.0,1.5,1.5,-1.0,800.0,400,300,405.0,700,0.14260249554367202
955,1844,22.0,28.0,-1.0,-1.0,0.0,101,1.0,105.0,2.0,105.0,3.0,104.0,200,1.0,50.0,9.0,4.0,79,5.0,73.0,1.0,340.0,1.0,7.0,79,9.0,45.0,1.5,1.5,1.5,1200.0,400,300,405.0,700,0.1271860095389507
956,820,21.0,30.0,-1.0,-1.0,23.0,102,0.0,103.0,1.0,104.0,2.0,105.0,200,1.0,50.0,9.0,3.0,80,4.0,73.0,1.0,320.0,1.0,6.0,80,8.0,45.0,4.0,-1.0,-1.0,1200.0,440,300,405.0,700,0.1408
957,1244,14.0,29.0,-1.0,-1.0,16.0,102,17.0,103.0,18.0,104.0,19.0,105.0,200,1.0,50.0,9.0,20.0,79,21.0,73.0,1.0,320.0,1.0,7.0,80,9.0,45.0,1.5,1.5,1.0,1200.0,400,300,405.0,700,0.128
958,1458,5.0,21.0,-1.0,-1.0,6.0,100,7.0,102.0,8.0,103.0,9.0,104.0,300,0.3333333333333333,60.0,10.0,10.5,70,11.0,75.0,0.5,340.0,1.0,23.5,60,4.0,45.0,1.0,1.5,-1.0,800.0,400,300,405.0,700,0.140597539543058
959,1007,12.0,35.0,-1.0,-1.0,13.0,100,14.0,102.0,15.0,103.0,16.0,105.0,200,0.5,50.0,10.0,17.5,70,18.0,70.0,1.0,290.0,1.0,0.5,65,3.0,45.0,1.5,1.5,-1.0,800.0,400,300,405.0,700,0.14842300556586271
960,587,7.0,22.0,-1.0,-1.0,8.0,100,9.0,102.0,10.0,101.0,11.0,100.0,200,1.0,50.0,9.0,12.0,85,12.5,70.0,1.0,340.0,1.0,14.5,75,18.0,45.0,1.0,1.0,-1.0,800.0,420,300,405.0,700,0.15300546448087432
961,1307,21.0,29.0,-1.0,-1.0,23.0,102,0.0,103.0,1.0,104.0,2.0,105.0,200,1.0,50.0,9.0,3.0,80,4.0,73.0,1.0,320.0,1.0,6.0,80,8.0,45.0,3.0,-1.0,-1.0,1200.0,440,300,405.0,700,0.1408
962,942,18.0,24.0,-1.0,-1.0,19.0,100,20.0,104.0,21.0,105.0,22.0,105.0,300,0.5,50.0,10.0,23.0,70,23.5,74.0,1.0,300.0,1.0,2.0,66,4.0,46.0,1.1666666666666667,1.1666666666666667,-1.0,800.0,400,300,405.0,700,0.14260249554367202
963,349,19.5,39.0,19.666666666666668,80.0,21.333333333333332,100,22.333333333333332,102.0,23.333333333333332,102.0,0.3333333333333333,104.0,300,0.5,50.0,9.0,5.5,70,6.0,75.0,0.5,370.0,2.0,16.5,65,21.0,28.0,2.5,1.5,-1.0,800.0,400,300,405.0,700,0.1391304347826087
964,1647,6.0,29.0,-1.0,-1.0,8.0,100,9.0,103.0,10.0,105.0,11.0,107.0,200,1.0,50.0,9.0,12.0,79,13.0,72.0,1.0,320.0,1.0,15.0,79,17.0,45.0,1.5,1.5,1.0,1200.0,400,300,405.0,700,0.128
965,1029,16.0,34.0,-1.0,-1.0,17.5,100,18.5,102.0,19.5,103.0,20.5,105.0,200,0.5,50.0,9.0,22.0,70,22.5,78.0,1.0,290.0,1.0,5.0,65,8.0,45.0,1.5,1.5,-1.0,800.0,400,300,405.0,700,0.14842300556586271
966,1164,14.0,29.0,-1.0,-1.0,16.0,100,17.0,101.0,18.0,102.0,19.0,103.0,200,1.0,50.0,9.0,20.0,80,20.5,76.0,1.0,320.0,2.0,22.5,65,1.0,45.0,1.0,1.0,23.0,1200.0,400,300,405.0,700,0.128
967,464,12.0,30.0,-1.0,-1.0,13.0,100,14.0,102.0,15.0,103.0,16.0,105.0,200,0.5,40.0,9.0,16.5,70,17.0,78.0,1.0,290.0,1.0,0.0,60,3.0,45.0,1.5,1.5,-1.0,800.0,400,300,405.0,700,0.14842300556586271
968,1232,6.0,29.0,-1.0,-1.0,8.0,101,9.0,102.0,10.0,103.0,11.0,104.0,200,1.0,50.0,9.0,12.0,78,13.0,73.0,1.0,320.0,1.0,15.0,80,17.0,45.0,1.5,1.5,1.0,1200.0,400,300,405.0,700,0.128
969,1161,18.0,29.0,-1.0,-1.0,20.0,102,21.0,103.0,22.0,104.0,23.0,105.0,200,1.0,50.0,9.0,0.0,78,1.0,73.0,1.0,320.0,1.0,3.0,80,5.0,45.0,1.5,1.5,1.0,1200.0,400,300,405.0,700,0.128
970,1890,22.0,29.0,-1.0,-1.0,0.0,102,1.0,103.0,2.0,104.0,3.0,105.0,200,1.0,50.0,9.0,4.0,79,5.0,73.0,1.0,320.0,1.0,7.0,80,9.0,45.0,1.5,1.5,1.0,1200.0,400,300,405.0,700,0.128
971,1542,2.75,30.0,3.0,81.0,5.0,100,6.0,102.0,7.0,103.0,8.0,102.0,300,0.5,50.0,9.0,11.5,70,12.0,75.0,0.5,350.0,2.0,22.5,65,1.5,45.0,1.5,1.5,-1.0,800.0,400,300,405.0,700,0.14010507880910683
972,654,14.0,29.0,-1.0,-1.0,16.0,102,17.0,103.0,18.0,105.0,19.0,107.0,200,1.0,50.0,9.0,20.0,80,21.0,73.0,1.0,320.0,1.0,23.0,80,1.0,45.0,1.5,1.5,1.0,1200.0,400,300,405.0,700,0.128
973,574,8.0,29.0,-1.0,-1.0,10.0,101,11.0,103.0,12.0,104.0,13.0,105.0,200,1.0,50.0,9.0,14.0,80,15.0,73.0,1.0,320.0,1.0,17.0,80,19.0,45.0,1.5,1.5,1.0,1200.0,400,300,405.0,700,0.128
974,648,14.0,29.0,-1.0,-1.0,16.0,102,17.0,104.0,18.0,105.0,19.0,105.0,200,1.0,50.0,9.0,20.0,79,21.0,73.0,1.0,320.0,1.0,23.0,80,1.0,45.0,1.5,1.5,1.0,1200.0,400,300,405.0,700,0.128
975,596,8.5,24.0,-1.0,-1.0,10.5,100,11.5,102.0,12.5,103.0,13.5,105.0,200,1.0,50.0,9.0,14.5,80,15.0,70.0,1.0,340.0,1.0,17.0,62,19.0,40.0,1.0,1.0,-1.0,800.0,400,300,405.0,700,0.14571948998178508
976,891,1.0,37.0,1.5,80.0,2.0,100,3.0,102.0,4.0,103.0,5.0,102.0,300,0.5,50.0,9.0,5.5,70,6.0,75.0,0.5,330.0,2.0,16.0,52,21.5,45.0,1.5,1.5,-1.0,800.0,400,300,405.0,700,0.14109347442680775
977,1887,22.0,29.0,-1.0,-1.0,0.0,101,1.0,103.0,2.0,104.0,3.0,105.0,200,1.0,50.0,9.0,4.0,80,5.0,73.0,1.0,320.0,1.0,7.0,80,9.0,45.0,1.5,1.5,1.0,1200.0,400,300,405.0,700,0.128
978,1559,21.5,39.0,21.75,80.0,23.5,100,0.5,102.0,1.5,103.0,2.5,102.0,300,0.5,50.0,9.0,5.0,75,5.5,70.0,0.5,350.0,1.0,15.5,65,19.0,45.0,1.5,1.5,-1.0,800.0,400,300,405.0,700,0.14010507880910683
979,1349,21.0,27.0,-1.0,-1.0,23.0,102,0.0,104.0,1.0,105.0,2.0,106.0,200,1.0,50.0,9.0,3.0,80,4.0,73.0,1.0,320.0,1.0,6.0,80,8.0,45.0,4.0,-1.0,-1.0,1200.0,440,300,405.0,700,0.1408
980,1301,22.0,27.0,-1.0,-1.0,0.0,102,1.0,104.0,2.0,105.0,3.0,106.0,200,1.0,50.0,9.0,4.0,80,4.5,73.0,0.5,310.0,1.0,6.0,80,8.0,45.0,4.0,-1.0,-1.0,1200.0,440,300,405.0,700,0.14125200642054575
981,1309,14.0,27.0,-1.0,-1.0,16.0,102,17.0,104.0,18.0,105.0,19.0,106.0,200,1.0,50.0,9.0,20.0,80,21.0,73.0,1.0,320.0,1.0,23.0,80,1.0,45.0,4.0,-1.0,-1.0,1200.0,460,300,405.0,700,0.1472
982,471,5.0,33.0,-1.0,-1.0,6.5,100,7.5,100.0,8.5,101.0,9.5,102.0,200,0.5,-1.0,10.0,10.5,71,11.0,77.0,1.0,290.0,1.0,18.0,64,20.0,45.0,1.5,1.5,-1.0,800.0,400,300,405.0,700,0.14842300556586271
983,1451,22.5,23.0,-1.0,-1.0,0.0,100,1.0,102.0,2.0,103.0,3.0,103.0,300,0.5,40.0,9.0,6.0,71,6.5,78.0,1.0,300.0,1.5,16.5,60,19.5,40.0,1.5,1.5,-1.0,800.0,420,300,405.0,700,0.1497326203208556
984,801,14.0,29.0,-1.0,-1.0,16.0,102,17.0,103.0,18.0,104.0,19.0,105.0,200,1.0,50.0,9.0,20.0,80,21.0,73.0,1.0,320.0,1.0,23.0,80,1.0,45.0,4.0,-1.0,-1.0,1200.0,440,300,405.0,700,0.1408
985,282,21.0,30.0,-1.0,-1.0,23.0,102,0.0,103.0,1.0,104.0,2.0,105.0,200,1.0,50.0,9.0,3.0,80,4.0,73.0,1.0,320.0,1.0,6.0,80,8.0,45.0,4.0,-1.0,-1.0,1200.0,440,300,405.0,700,0.1408
986,933,7.5,44.0,7.666666666666667,80.0,9.0,100,10.0,103.0,11.0,103.0,0.0,102.0,300,0.5,50.0,10.0,15.5,70,16.0,75.0,0.5,370.0,2.0,2.0,45,8.0,22.0,1.5,1.5,-1.0,800.0,420,300,405.0,700,0.14608695652173914
987,733,14.0,28.0,-1.0,-1.0,16.0,100,17.0,104.0,18.0,105.0,19.0,105.0,200,1.0,50.0,9.0,20.0,80,21.0,73.0,1.0,320.0,1.0,23.0,80,1.0,45.0,4.0,-1.0,-1.0,1200.0,460,300,405.0,700,0.1472
988,716,22.0,30.0,-1.0,-1.0,0.0,102,1.0,103.0,2.0,105.0,3.0,106.0,200,1.0,50.0,9.0,4.0,80,5.0,78.0,1.0,320.0,1.0,7.0,76,9.0,45.0,1.5,1.5,1.0,1200.0,420,300,405.0,700,0.1344
989,833,6.0,29.0,-1.0,-1.0,8.0,102,9.0,103.0,10.0,104.0,11.0,105.0,200,1.0,50.0,9.0,12.0,80,13.0,45.0,1.0,320.0,1.0,15.0,80,17.0,45.0,4.0,-1.0,-1.0,1200.0,440,300,405.0,700,0.1408
990,952,10.0,24.0,-1.0,-1.0,11.0,100,12.0,105.0,13.0,107.0,14.0,107.0,200,0.5,50.0,9.0,15.0,70,15.5,80.0,1.0,320.0,1.0,18.5,67,20.5,46.0,1.3333333333333333,1.1666666666666667,-1.0,800.0,400,300,405.0,700,0.14678899082568808
991,1145,8.0,29.0,-1.0,-1.0,10.0,101,11.0,103.0,12.0,104.0,13.0,105.0,200,1.0,50.0,9.0,14.0,80,15.0,73.0,1.0,320.0,1.0,17.0,80,19.0,45.0,1.5,1.5,1.0,1200.0,400,300,405.0,700,0.128
992,1339,14.0,30.0,-1.0,-1.0,16.0,102,17.0,103.0,18.0,104.0,19.0,105.0,200,1.0,50.0,9.0,20.0,80,21.0,73.0,1.0,320.0,1.0,23.0,80,1.0,45.0,4.0,-1.0,-1.0,1200.0,440,300,405.0,700,0.1408
993,1038,7.0,21.0,-1.0,-1.0,8.5,100,9.5,102.0,10.5,103.0,11.5,105.0,200,0.5,20.0,10.0,13.0,70,13.5,78.0,1.0,290.0,1.0,19.0,60,21.5,40.0,1.5,1.5,-1.0,800.0,400,300,405.0,700,0.14842300556586271
994,1611,14.0,26.0,-1.0,-1.0,15.5,100,16.5,101.0,17.5,102.0,18.5,102.0,300,0.5,50.0,9.0,20.0,70,20.5,78.0,1.0,360.0,1.0,5.0,65,8.0,45.0,1.5,1.5,-1.0,800.0,400,300,405.0,700,0.13961605584642234
995,456,8.5,28.0,-1.0,-1.0,9.5,100,10.5,101.0,11.5,103.0,12.5,102.0,200,1.0,50.0,10.0,13.5,70,14.0,77.0,1.0,300.0,1.5,16.5,60,19.0,40.0,1.5,1.5,-1.0,800.0,400,300,405.0,700,0.1478743068391867
996,585,0.0,22.0,-1.0,-1.0,1.0,101,2.0,103.0,3.0,104.0,4.0,105.0,200,1.0,50.0,9.0,5.0,90,5.5,77.0,1.0,340.0,1.0,7.5,65,8.5,45.0,1.5,1.5,-1.0,800.0,420,300,405.0,700,0.15300546448087432
997,148,14.0,27.0,-1.0,-1.0,16.0,101,17.0,103.0,18.0,105.0,19.0,104.0,200,1.0,50.0,9.0,20.0,80,21.0,73.0,1.0,320.0,1.0,23.0,80,1.0,45.0,1.5,1.5,1.0,1200.0,400,300,405.0,700,0.128
998,161,14.0,29.0,-1.0,-1.0,16.0,101,17.0,103.0,18.0,104.0,19.0,105.0,200,1.0,50.0,9.0,20.0,78,21.0,73.0,1.0,1200.0,1.0,23.0,75,1.0,45.0,1.5,1.5,1.0,1200.0,400,300,405.0,700,0.09987515605493133
999,1112,9.0,29.0,-1.0,-1.0,11.0,101,12.0,103.0,13.0,104.0,14.0,105.0,200,1.0,50.0,9.0,15.0,80,16.0,73.0,1.0,320.0,1.0,18.0,80,20.0,45.0,1.5,1.5,1.0,1200.0,400,300,405.0,700,0.128
1000,1118,9.0,29.0,-1.0,-1.0,11.0,101,12.0,103.0,13.0,104.0,14.0,105.0,200,1.0,50.0,9.0,15.0,80,16.0,73.0,1.0,320.0,1.0,18.0,80,20.0,45.0,1.5,1.5,1.0,1200.0,400,300,405.0,700,0.128
1001,860,13.5,21.0,-1.0,-1.0,15.0,100,16.0,101.0,17.0,103.0,18.0,105.0,300,0.5,40.0,10.0,18.5,70,19.0,78.0,2.0,300.0,1.5,9.0,60,12.0,40.0,1.5,1.5,-1.0,800.0,390,300,-1.0,980,0.1455767077267637
1002,953,18.0,23.0,-1.0,-1.0,19.0,100,20.0,102.0,21.0,106.0,22.0,108.0,300,0.5,50.0,9.0,23.0,70,23.5,74.0,1.0,318.0,1.0,2.0,66,4.0,46.0,1.1666666666666667,1.0,-1.0,800.0,400,300,405.0,700,0.14169323414806942
1003,1681,14.0,29.0,-1.0,-1.0,16.0,101,17.0,103.0,18.0,104.0,19.0,105.0,200,1.0,50.0,9.0,20.0,78,21.0,73.0,1.0,320.0,1.0,23.0,80,1.0,45.0,1.5,1.5,1.0,1200.0,420,300,405.0,700,0.1344
1004,1332,6.0,27.0,-1.0,-1.0,8.0,102,9.0,103.0,10.0,104.0,11.0,105.0,200,1.0,50.0,9.0,12.0,80,13.0,73.0,1.0,320.0,1.0,15.0,80,17.0,45.0,4.0,-1.0,-1.0,1200.0,440,300,405.0,700,0.1408
1005,1220,22.0,29.0,-1.0,-1.0,0.0,101,1.0,104.0,2.0,104.0,3.0,105.0,200,1.0,50.0,9.0,4.0,80,5.0,73.0,1.0,320.0,1.0,7.0,80,9.0,45.0,1.5,1.5,1.0,1200.0,420,300,405.0,700,0.1344
1006,1216,14.0,29.0,-1.0,-1.0,16.0,101,17.0,102.0,18.0,103.0,19.0,105.0,200,1.0,50.0,9.0,20.0,78,21.0,73.0,1.0,320.0,1.0,23.0,80,1.0,45.0,1.5,1.5,1.0,1200.0,400,300,405.0,700,0.128
1007,629,22.0,30.0,-1.0,-1.0,0.0,101,1.0,102.0,2.0,104.0,3.0,106.0,200,1.0,50.0,9.0,4.0,80,5.0,72.0,1.0,320.0,1.0,7.0,78,9.0,45.0,1.5,1.5,1.0,1200.0,420,300,405.0,700,0.1344
1008,1561,15.166666666666666,40.0,15.333333333333334,80.0,17.0,100,18.0,102.0,19.0,103.0,20.0,104.0,300,0.5,50.0,9.0,1.0,70,1.5,75.0,0.5,350.0,1.5,13.0,56,16.0,26.0,1.5,1.5,-1.0,800.0,400,300,405.0,700,0.14010507880910683
1009,607,6.0,18.0,-1.0,-1.0,7.5,100,8.5,103.0,9.5,104.0,10.5,104.0,200,1.0,50.0,9.0,12.0,80,13.0,75.0,1.0,380.0,1.0,15.333333333333334,78,17.333333333333332,45.0,1.0,1.0,1.0,1200.0,400,300,405.0,700,0.12558869701726844
1010,165,22.0,29.0,-1.0,-1.0,0.0,101,1.0,103.0,2.0,104.0,3.0,105.0,200,1.0,50.0,9.0,4.0,78,5.0,73.0,1.0,1200.0,1.0,7.0,80,9.0,45.0,1.5,1.5,1.0,1200.0,420,300,405.0,700,0.10486891385767791
1011,107,6.0,29.0,-1.0,-1.0,8.0,100,9.0,102.0,10.0,103.0,11.0,105.0,200,1.0,50.0,9.0,12.0,78,13.0,73.0,1.0,320.0,1.0,15.0,80,17.0,45.0,1.5,1.5,1.0,1200.0,400,300,405.0,700,0.128
1012,1041,18.0,21.0,-1.0,-1.0,19.5,100,20.5,102.0,21.5,103.0,22.5,104.0,300,0.5,30.0,9.0,0.0,70,0.5,77.0,1.3333333333333333,200.0,1.5,3.0,65,5.5,45.0,2.0,-1.0,-1.0,400.0,260,200,270.0,470,0.14130434782608695
1013,1600,10.0,21.0,-1.0,-1.0,11.5,100,12.5,102.0,13.5,104.0,14.5,105.0,300,0.5,50.0,9.0,16.0,70,16.5,78.0,1.0,190.0,1.0,18.5,65,20.5,45.0,2.0,-1.0,-1.0,400.0,260,200,270.0,470,0.14207650273224043
1014,618,6.0,29.0,-1.0,-1.0,8.0,101,9.0,102.0,10.0,104.0,11.0,105.0,200,1.0,50.0,9.0,12.0,78,13.0,73.0,1.0,320.0,1.0,15.0,80,17.0,45.0,1.5,1.5,1.0,1200.0,400,300,405.0,700,0.128
1015,1678,14.0,29.0,-1.0,-1.0,16.0,102,17.0,103.0,18.0,104.0,19.0,105.0,200,1.0,50.0,9.0,20.0,78,21.0,72.0,1.0,320.0,1.0,23.0,70,1.0,45.0,1.5,0.5,1.0,1200.0,420,300,405.0,700,0.1344
1016,1565,9.0,21.0,9.5,74.0,11.5,100,12.5,102.0,13.5,103.0,14.5,104.0,300,0.5,50.0,9.0,16.0,70,16.5,75.0,0.5,330.0,2.0,2.5,50,8.25,27.0,1.5,1.5,-1.0,800.0,400,300,405.0,700,0.14109347442680775
1017,330,7.0,21.0,7.5,74.0,8.75,100,9.5,102.0,10.333333333333334,103.0,11.5,104.0,300,0.5,50.0,9.0,17.0,70,17.5,75.0,0.5,330.0,2.0,4.5,65,8.0,27.0,1.5,1.5,-1.0,800.0,400,300,405.0,700,0.14109347442680775
1018,481,6.0,21.0,-1.0,-1.0,8.0,100,9.0,101.0,10.0,102.0,11.0,105.0,200,0.5,30.0,9.0,12.5,70,13.0,78.0,2.0,300.0,1.0,18.5,65,20.5,40.0,1.5,1.5,-1.0,800.0,400,300,405.0,700,0.1478743068391867
1019,499,7.0,21.0,-1.0,-1.0,8.5,100,9.5,101.0,10.5,103.0,11.5,105.0,300,0.5,40.0,9.0,13.0,70,13.5,78.0,1.0,320.0,1.0,13.0,65,16.0,45.0,1.5,2.0,-1.0,800.0,420,300,405.0,700,0.1486725663716814
1020,1861,14.0,30.0,-1.0,-1.0,16.0,101,17.0,102.0,18.0,103.0,19.0,105.0,200,1.0,50.0,9.0,20.0,78,21.0,73.0,1.0,320.0,1.0,23.0,80,1.0,45.0,1.5,1.5,1.0,1200.0,420,300,405.0,700,0.1344
1021,1430,14.0,21.0,-1.0,-1.0,15.5,100,16.5,102.0,17.5,104.0,18.5,106.0,300,0.5,40.0,9.0,19.5,70,20.0,78.0,1.0,310.0,1.0,7.5,60,13.0,40.0,1.5,1.5,-1.0,800.0,420,300,405.0,700,0.1492007104795737
1022,1718,17.0,21.0,-1.0,-1.0,18.5,100,19.5,102.0,20.5,104.0,21.5,107.0,200,1.0,50.0,9.0,23.0,70,23.5,78.0,1.0,380.0,1.0,1.5,72,3.5,50.0,1.5,1.5,-1.0,800.0,400,300,405.0,700,0.1436265709156194
