,样本id,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B14,收率
110,1080.0,300,,405.0,700,11:00:00,26.0,,,12:30:00,100,13:30:00,102,0.2,14:30:00,104.0,15:30:00,104.0,0.2,300,16:00-16:30,50.0,10.0,5.0,17:00:00,70,17:30:00,78,3:00-4:00,350.0,3.5,3.5,4:00-5:00,5:00:00,65,8:00:00,45.0,8:30-10:00,10:30-12:00,,800.0,0.15,400,0.8740000000000001
931,1081.0,300,,405.0,700,22:00:00,21.0,,,23:30:00,100,0:30:00,102,0.2,1:30:00,104.0,2:30:00,105.0,0.2,300,4:00-4:30,50.0,9.0,5.0,5:00:00,70,5:30:00,78,11:00-12:00,300.0,3.5,3.5,12:00-13:00,13:00:00,65,17:00:00,45.0,19:00-20:30,21:30-23:00,,800.0,0.15,400,0.902
168,1082.0,300,,405.0,700,11:00:00,27.0,,,12:30:00,100,13:30:00,101,0.2,14:30:00,103.0,15:30:00,105.0,0.2,300,16:00-16:30,50.0,9.0,5.0,17:00:00,70,17:30:00,78,21:30-22:30,340.0,3.5,3.5,22:30-0:00,0:00:00,65,4:30:00,50.0,4:30-6:00,7:00-8:30,,800.0,0.15,400,0.902
1237,1083.0,300,,405.0,700,17:00:00,23.0,,,18:30:00,100,19:30:00,102,0.2,20:30:00,103.0,21:30:00,102.0,0.2,300,22:00-22:30,50.0,10.0,5.0,23:00:00,70,23:30:00,78,7:00-8:00,340.0,3.5,3.5,8:00-9:30,9:30:00,65,12:00:00,45.0,13:30-15:00,16:00-17:30,,800.0,0.15,400,0.8909999999999999
170,1085.0,300,,405.0,700,12:00:00,21.0,,,13:30:00,100,14:30:00,102,0.2,15:30:00,103.0,16:30:00,105.0,0.2,300,17:30-18:00,50.0,9.0,5.0,18:30:00,70,19:00:00,78,3:30-4:30,350.0,3.5,3.5,4:30-5:30,5:30:00,65,10:30:00,45.0,10:30-12:00,13:00-14:30,,800.0,0.15,400,0.879
1099,1086.0,300,,405.0,700,22:00:00,28.0,,,23:30:00,100,0:30:00,101,0.2,1:30:00,103.0,2:30:00,105.0,0.2,300,4:30-5:00,50.0,9.0,5.0,5:30:00,70,6:00:00,78,13:00-14:00,340.0,3.5,3.5,14:00-15:30,15:30:00,65,19:00:00,45.0,19:00-20:30,21:30-23:00,,800.0,0.15,400,0.8909999999999999
593,1087.0,300,,405.0,700,5:00:00,28.0,,,6:30:00,100,7:30:00,101,0.2,8:30:00,102.0,9:30:00,102.0,0.2,300,10:00-10:30,50.0,9.0,5.0,11:00:00,70,11:30:00,78,22:00-23:00,340.0,3.5,3.5,23:00-0:30,0:30:00,65,4:00:00,45.0,4:30-6:00,6:30-8:00,,800.0,0.15,400,0.902
309,1089.0,300,,405.0,700,4:00:00,21.0,,,5:30:00,100,6:30:00,102,0.2,7:30:00,104.0,8:30:00,105.0,0.2,300,9:00-9:30,50.0,9.0,5.0,10:00:00,70,10:30:00,78,17:00-18:00,330.0,3.5,3.5,18:00-19:30,19:30:00,65,22:00:00,50.0,0:00-1:30,2:30-4:00,,800.0,0.15,420,0.935
493,1090.0,300,,405.0,700,13:00:00,28.0,,,14:30:00,100,15:30:00,101,0.2,16:30:00,103.0,17:30:00,105.0,0.2,300,18:00-18:30,50.0,9.0,5.0,19:00:00,70,19:30:00,78,3:00-4:00,340.0,3.5,3.5,4:00-5:30,5:30:00,65,8:00:00,45.0,8:30-10:00,10:30-12:00,,800.0,0.15,420,0.935
761,1091.0,300,,405.0,700,21:00:00,26.0,,,22:30:00,100,23:30:00,103,0.2,0:30:00,105.0,1:30:00,104.0,0.2,300,4:00-4:30,50.0,10.0,5.0,5:00:00,70,5:30:00,78,11:00-12:00,350.0,3.5,3.5,12:00-13:30,13:30:00,65,17:00:00,45.0,19:30-21:00,21:30-23:00,,800.0,0.15,420,0.935
645,1093.0,300,,405.0,700,16:00:00,21.0,,,17:30:00,100,18:30:00,102,0.2,19:30:00,104.0,20:30:00,105.0,0.2,300,23:00-23:30,50.0,9.0,5.0,0:00:00,70,0:30:00,78,7:30-8:30,340.0,3.5,3.5,8:30-10:00,10:00:00,65,14:00:00,45.0,14:00-15:30,16:30-18:00,,800.0,0.15,440,0.98
1381,1095.0,300,,405.0,700,12:00:00,26.0,,,13:30:00,100,14:30:00,102,0.2,15:30:00,102.0,16:30:00,104.0,0.2,300,17:00-17:30,50.0,10.0,5.0,18:00:00,70,18:30:00,78,3:00-4:00,340.0,3.5,3.5,4:00-5:30,5:30:00,65,8:00:00,45.0,9:30-11:00,12:00-13:30,,800.0,0.15,420,0.935
661,1096.0,300,,405.0,700,21:30:00,21.0,,,23:00:00,100,0:00:00,102,0.2,1:00:00,103.0,2:00:00,104.0,0.2,300,4:00-4:30,50.0,9.0,5.0,5:00:00,70,5:30:00,78,12:30-13:30,340.0,3.5,3.5,13:30-15:00,15:00:00,65,19:00:00,50.0,19:00-20:30,21:30-23:00,,800.0,0.15,440,0.9670000000000001
58,1097.0,300,,405.0,700,8:00:00,21.0,,,9:30:00,100,10:30:00,101,0.2,11:30:00,103.0,12:30:00,105.0,0.2,300,13:30-14:00,50.0,9.0,5.0,14:30:00,70,15:00:00,78,21:30-22:30,340.0,3.5,3.5,22:30-0:00,0:00:00,65,5:00:00,45.0,5:00-6:30,7:30-9:00,,800.0,0.15,440,0.9670000000000001
828,1099.0,300,,405.0,700,3:00:00,24.0,,,4:30:00,100,5:30:00,101,0.2,6:30:00,103.0,7:30:00,104.0,0.2,300,8:00-8:30,50.0,10.0,5.0,9:00:00,70,9:30:00,78,17:00-18:00,340.0,3.5,3.5,18:00-19:00,19:00:00,65,22:00:00,45.0,1:00-2:30,3:00-4:30,,800.0,0.15,420,0.9229999999999999
667,1101.0,300,,405.0,700,23:00:00,28.0,,,0:30:00,100,1:30:00,101,0.2,2:30:00,101.0,3:30:00,103.0,0.2,300,4:30-5:00,50.0,9.0,5.0,5:30:00,70,6:00:00,78,12:00-13:00,340.0,3.5,3.5,13:00-14:30,14:30:00,65,18:00:00,50.0,19:00-20:30,21:00-22:30,,800.0,0.15,440,0.9670000000000001
432,1102.0,300,,405.0,700,5:30:00,28.0,,,7:00:00,100,8:00:00,102,0.2,9:00:00,104.0,10:00:00,104.0,0.2,300,13:00-13:30,50.0,10.0,5.0,14:00:00,70,14:30:00,78,21:30-22:30,340.0,3.5,3.5,22:30-0:00,0:00:00,65,3:00:00,45.0,3:00-4:30,5:30-7:00,,800.0,0.15,440,0.961
714,1103.0,300,,405.0,700,9:00:00,29.0,,,11:00:00,101,12:00:00,103,0.2,13:00:00,104.0,14:00:00,105.0,0.2,200,14:00-15:00,50.0,9.0,5.0,15:00:00,80,17:00:00,73,17:00-18:00,320.0,3.5,3.5,18:00-19:00,18:00:00,80,21:00:00,45.0,21:00-22:30,22:30-0:00,0:00-1:00,1200.0,0.15,400,0.902
1227,1105.0,300,,405.0,700,1:00:00,29.0,,,3:00:00,102,8:00:00,103,0.2,5:00:00,104.0,6:00:00,105.0,0.2,200,6:00-7:00,50.0,9.0,5.0,7:00:00,78,8:00:00,73,8:00-9:00,360.0,3.5,3.5,9:00-10:00,10:00:00,80,12:00:00,45.0,12:00-13:30,13:30-15:00,15:00-16:00,1200.0,0.15,420,0.9590000000000001
237,1106.0,300,,405.0,700,8:00:00,29.0,,,9:00:00,101,10:00:00,103,0.2,11:00:00,104.0,12:00:00,105.0,0.2,200,12:00-13:00,50.0,9.0,5.0,13:00:00,80,14:00:00,73,14:00-15:00,320.0,3.5,3.5,15:00-1600,16:00:00,80,19:00:00,45.0,19:00-20:30,20:30-22:00,22:00-23:00,1200.0,0.15,400,0.902
1308,1107.0,300,,405.0,700,18:00:00,29.0,,,20:00:00,101,21:00:00,102,0.2,22:00:00,103.0,23:00:00,104.0,0.2,200,23:00-0:00,50.0,9.0,5.0,0:00:00,78,1:00:00,73,1:00-2:00,320.0,3.5,3.5,2:00-3:00,3:00:00,80,5:00:00,45.0,5:00-6:30,6:30-8:00,8:30-10:30,1200.0,0.15,400,0.925
1039,1108.0,300,,405.0,700,1:00:00,29.0,,,3:00:00,102,4:00:00,103,0.2,5:00:00,104.0,6:00:00,105.0,0.2,200,6:00-7:00,50.0,9.0,5.0,7:00:00,80,8:00:00,73,8:00-9:00,320.0,3.5,3.5,9:00-10:00,10:00:00,80,12:00:00,45.0,12:00-13:30,13:30-15:00,15:00-16:00,1200.0,0.15,420,0.971
1011,1112.0,300,,405.0,700,9:00:00,29.0,,,11:00:00,101,12:00:00,103,0.2,13:00:00,104.0,14:00:00,105.0,0.2,200,14:00-15:00,50.0,9.0,5.0,15:00:00,80,16:00:00,73,16:00-17:00,320.0,3.5,3.5,17:00-18:00,18:00:00,80,20:00:00,45.0,20:00-21:30,21:30-23:00,23:00-0:00,1200.0,0.15,400,0.902
1094,1113.0,300,,405.0,700,18:00:00,29.0,,,20:00:00,102,21:00:00,103,0.2,22:00:00,104.0,23:00:00,105.0,0.2,200,23:00-0:00,50.0,9.0,5.0,0:00:00,78,1:00:00,73,1:00-2:00,320.0,3.5,3.5,2:00-3:00,3:00:00,80,5:00:00,45.0,5:00-6:30,6:30-8:00,8:00-9:00,1200.0,0.15,400,0.9129999999999999
829,1114.0,300,,405.0,700,1:00:00,29.0,,,3:00:00,102,4:00:00,103,0.2,5:00:00,104.0,6:00:00,105.0,0.2,200,6:00-7:00,50.0,9.0,5.0,7:00:00,73,8:00:00,70,8:00-9:00,320.0,3.5,3.5,9:00-10:00,10:00:00,80,12:00:00,45.0,12:00-13:30,13:30-15:00,15:00-16:00,1200.0,0.15,420,0.9470000000000001
423,1115.0,300,,405.0,700,9:00:00,29.0,,,11:00:00,101,12:00:00,103,0.2,13:00:00,104.0,14:00:00,105.0,0.2,200,14:00-15:00,50.0,9.0,5.0,15:00:00,80,16:00:00,73,16:00-17:00,320.0,3.5,3.5,17:00-18:00,18:00:00,80,20:00:00,45.0,20:00-21:30,21:30-23:00,23:00-0:00,1200.0,0.15,400,0.902
467,1117.0,300,,405.0,700,1:00:00,29.0,,,3:00:00,102,4:00:00,103,0.2,5:00:00,104.0,6:00:00,105.0,0.2,200,6:00-7:00,50.0,9.0,5.0,7:00:00,80,8:00:00,73,8:00-9:00,320.0,3.5,3.5,9:00-10:00,10:00:00,80,12:00:00,73.0,12:00-13:00,13:30-15:00,15:00-16:00,1200.0,0.15,420,0.9590000000000001
1013,1118.0,300,,405.0,700,9:00:00,29.0,,,11:00:00,101,12:00:00,103,0.2,13:00:00,104.0,14:00:00,105.0,0.2,200,14:00-15:00,50.0,9.0,5.0,15:00:00,80,16:00:00,73,16:00-17:00,320.0,3.5,3.5,17:00-18:00,18:00:00,80,20:00:00,45.0,20:00-21:30,21:30-23:00,23:00-0:00,1200.0,0.15,400,0.902
951,1119.0,300,,405.0,700,18:00:00,29.0,,,20:00:00,102,21:00:00,103,0.2,22:00:00,104.0,23:00:00,105.0,0.2,200,23:00-0:00,50.0,9.0,5.0,0:00:00,80,1:00:00,73,1:00-2:00,320.0,3.5,3.5,2:00-3:00,3:00:00,80,5:00:00,45.0,5:00-6:30,6:30-8:00,8:00-9:00,1200.0,0.15,400,0.902
1274,1120.0,300,,405.0,700,1:00:00,29.0,,,3:00:00,102,4:00:00,103,0.2,5:00:00,104.0,6:00:00,105.0,0.2,200,6:00-7:00,50.0,9.0,5.0,7:00:00,79,8:00:00,73,8:00-9:00,320.0,3.5,3.5,9:00-10:00,10:00:00,80,12:00:00,45.0,12:00-13:30,13:30-15:00,15:00-16:00,1200.0,0.15,420,0.9470000000000001
823,1121.0,300,,405.0,700,8:00:00,29.0,,,10:00:00,101,11:00:00,103,0.2,12:00:00,104.0,13:00:00,105.0,0.2,200,13:00-14:00,50.0,9.0,5.0,14:00:00,80,15:00:00,73,15:00-16:00,320.0,3.5,3.5,16:00-17:00,17:00:00,80,19:00:00,45.0,19:00-20:30,20:30-22:00,22:00-23:00,1200.0,0.15,400,0.902
161,1124.0,300,,405.0,700,8:00:00,29.0,,,10:00:00,102,11:00:00,103,0.2,12:00:00,104.0,13:00:00,105.0,0.2,200,13:00-14:00,50.0,9.0,5.0,14:00:00,79,15:00:00,73,15:00-16:00,320.0,3.5,3.5,16:00-17:002,17:00:00,80,19:00:00,45.0,19:00-20:30,20:30-22:00,22:00-23:00,1200.0,0.15,400,0.902
225,1129.0,300,,405.0,700,1:00:00,29.0,,,3:00:00,101,4:00:00,103,0.2,5:00:00,104.0,6:00:00,105.0,0.2,200,6:00-7:00,50.0,9.0,5.0,7:00:00,80,8:00:00,73,8:00-9:00,320.0,3.5,3.5,9:00-10:00,10:00:00,80,12:00:00,45.0,12:00-13:30,13:30-15:00,15:00-16:00,1200.0,0.15,400,0.9470000000000001
489,1130.0,300,,405.0,700,8:00:00,29.0,,,10:00:00,102,11:00:00,103,0.2,12:00:00,104.0,13:00:00,105.0,0.2,200,13:00-14:00,50.0,9.0,5.0,14:00:00,78,15:00:00,73,15:00-16:00,320.0,3.5,3.5,16:00-17:00,17:00:00,80,19:00:00,45.0,19:00-20:30,20:30-22:00,22:00-23:00,1200.0,0.15,400,0.902
946,1131.0,300,,405.0,700,18:00:00,29.0,,,20:00:00,101,21:00:00,103,0.2,22:00:00,104.0,23:00:00,105.0,0.2,200,23:00-0:00,50.0,9.0,5.0,0:00:00,80,1:00:00,73,1:00-2:00,,3.5,3.5,2:00-3:00,3:00:00,80,5:00:00,45.0,5:00-6:30,6:30-8:00,8:00-10:00,1200.0,0.15,400,0.9129999999999999
836,1132.0,300,,405.0,700,1:00:00,29.0,,,3:00:00,101,4:00:00,103,0.2,5:00:00,104.0,6:00:00,105.0,0.2,200,6:00-7:00,50.0,9.0,5.0,7:00:00,80,8:00:00,73,8:00-9:00,320.0,3.5,3.5,9:00-10:00,10:00:00,80,12:00:00,45.0,12:00-13:30,13:30-15:00,15:00-16:00,1200.0,0.15,400,0.9470000000000001
737,1134.0,300,,405.0,700,18:00:00,29.0,,,20:00:00,101,21:00:00,103,0.2,22:00:00,104.0,23:00:00,105.0,0.2,200,23:00-0:00,50.0,9.0,5.0,0:00:00,80,1:00:00,73,1:00-2:00,320.0,3.5,3.5,2:00-3:00,3:00:00,80,5:00:00,45.0,5:00-6:30,6:30-8:00,8:00-9:00,1200.0,0.15,400,0.9129999999999999
1182,1135.0,300,,405.0,700,1:00:00,29.0,,,3:00:00,101,4:00:00,103,0.2,5:00:00,104.0,6:00:00,105.0,0.2,200,6:00-7:00,50.0,9.0,5.0,7:00:00,80,8:00:00,73,8:00-9:00,320.0,3.5,3.5,9:00-10:00,10:00:00,80,12:00:00,45.0,12:00-13:30,13:30-15:00,15:00-16:00,1200.0,0.15,420,0.9470000000000001
483,1136.0,300,,405.0,700,8:00:00,29.0,,,10:00:00,102,11:00:00,104,0.2,12:00:00,104.0,13:00:00,105.0,0.2,200,13:00-14:00,50.0,9.0,5.0,14:00:00,78,15:00:00,73,15:00-16:00,320.0,3.5,3.5,16:00-17:00,17:00:00,80,19:00:00,45.0,19:00-20:30,20:30-22:00,22:00-23:00,1200.0,0.15,400,0.9129999999999999
144,1137.0,300,,405.0,700,18:00:00,29.0,,,20:00:00,101,21:00:00,103,0.2,22:00:00,104.0,23:00:00,105.0,0.2,200,23:00-0:00,50.0,9.0,5.0,0:00:00,80,1:00:00,73,1:00-2:00,320.0,3.5,3.5,2:00-3:00,3:00:00,80,5:00:00,45.0,5:00-6:30,6:30-8:00,8:00-9:00,1200.0,0.15,400,0.902
1066,1139.0,300,,405.0,700,8:00:00,29.0,,,10:00:00,102,11:00:00,103,0.2,12:00:00,104.0,13:00:00,105.0,0.2,200,13:00-14:00,50.0,9.0,5.0,14:00:00,79,15:00:00,73,15:00-16:00,320.0,3.5,3.5,16:00-17:00,17:00:00,80,19:00:00,45.0,19:00-20:30,20:30-22:00,22:00-23:00,1200.0,0.15,400,0.9129999999999999
818,1140.0,300,,405.0,700,18:00:00,29.0,,,20:00:00,101,21:00:00,103,0.2,22:00:00,104.0,23:00:00,105.0,0.2,200,23:00-0:00,50.0,9.0,5.0,0:00:00,80,1:00:00,73,1:00-2:00,320.0,3.5,3.5,2:00-3:00,3:00:00,80,5:00:00,45.0,5:00-6:30,6:30-8:00,8:00-9:00,1200.0,0.15,400,0.902
1177,1142.0,300,,405.0,700,8:00:00,29.0,,,10:00:00,102,11:00:00,103,0.2,12:00:00,104.0,13:00:00,105.0,0.2,200,13:00-14:00,50.0,9.0,5.0,14:00:00,79,15:00:00,73,15:00-16:00,320.0,3.5,3.5,16:00-17:00,17:00:00,80,19:00:00,45.0,19:00-20:30,20:30-22:00,22:00-23:00,1200.0,0.15,400,0.902
612,1143.0,300,,405.0,700,18:00:00,29.0,,,20:00:00,102,21:00:00,103,0.2,22:00:00,104.0,23:00:00,105.0,0.2,200,23:00-0:00,50.0,9.0,5.0,0:00:00,78,1:00:00,73,1:00-2:00,320.0,3.5,3.5,2:00-3:00,3:00:00,80,5:00:00,45.0,5:00-6:30,6:30-8:00,8:00-9:00,1200.0,0.15,400,0.902
1311,1144.0,300,,405.0,700,1:00:00,29.0,,,3:00:00,102,4:00:00,103,0.2,5:00:00,104.0,6:00:00,105.0,0.2,200,6:00-7:00,50.0,9.0,5.0,7:00:00,78,8:00:00,73,8:00-9:00,320.0,3.5,3.5,9:00-10:00,10:00:00,80,14:00:00,45.0,14:00-15:30,15:30-17:00,17:00-18:00,1200.0,0.15,420,0.9570000000000001
1003,1145.0,300,,405.0,700,8:00:00,29.0,,,10:00:00,101,11:00:00,103,0.2,12:00:00,104.0,13:00:00,105.0,0.2,200,13:00-14:00,50.0,9.0,5.0,14:00:00,80,15:00:00,73,15:00-16:00,320.0,3.5,3.5,16:00-17:00,17:00:00,80,19:00:00,45.0,19:00-20:30,20:30-22:00,22:00-23:00,1200.0,0.15,400,0.902
117,1147.0,300,,405.0,700,1:00:00,29.0,,,3:00:00,102,4:00:00,103,0.2,5:00:00,104.0,6:00:00,105.0,0.2,200,6:00-7:00,50.0,9.0,5.0,7:00:00,78,8:00:00,73,8:00-9:00,320.0,3.5,3.5,9:00-10:00,10:00:00,80,14:00:00,45.0,14:00-15:30,15:30-17:00,17:00-18:00,1200.0,0.15,420,0.9470000000000001
339,1148.0,300,,405.0,700,8:00:00,29.0,,,10:00:00,101,11:00:00,103,0.2,12:00:00,104.0,13:00:00,105.0,0.2,200,13:00-14:00,50.0,9.0,5.0,14:00:00,80,17:00:00,73,17:00-18:00,320.0,3.5,3.5,18:00-19:00,20:00:00,80,22:00:00,45.0,22:00-23:30,23:00-1:00,1:00-2:00,1200.0,0.15,400,0.902
704,1150.0,300,,405.0,700,1:00:00,29.0,,,3:00:00,102,4:00:00,103,0.2,5:00:00,104.0,6:00:00,105.0,0.2,200,6:00-7:00,50.0,9.0,5.0,7:00:00,78,8:00:00,73,8:00-9:00,320.0,3.5,3.5,9:00-10:00,10:00:00,80,12:00:00,45.0,12:00-13:30,13:30-15:00,15:00-16:00,1200.0,0.15,420,0.9590000000000001
79,1151.0,300,,405.0,700,8:00:00,29.0,,,10:00:00,101,11:00:00,103,0.2,12:00:00,104.0,13:00:00,105.0,0.2,200,13:00-14:00,50.0,9.0,5.0,14:00:00,80,15:00:00,73,15:00-16:00,320.0,3.5,3.5,16:00-17:00,17:00:00,80,19:00:00,45.0,19:00-20:30,20:30-22:00,22:00-23:00,1200.0,0.15,400,0.902
1224,1153.0,300,,405.0,700,1:00:00,29.0,,,3:00:00,102,4:00:00,103,0.2,5:00:00,104.0,6:00:00,105.0,0.2,200,6:00-7:00,50.0,9.0,5.0,7:00:00,78,8:00:00,73,8:00-9:00,320.0,3.5,3.5,9:00-10:00,10:00:00,80,12:00:00,45.0,12:00-13:00,13:00-15:00,15:00-16:00,1200.0,0.15,420,0.9470000000000001
1152,1154.0,300,,405.0,700,8:00:00,29.0,,,10:00:00,101,11:00:00,103,0.2,12:00:00,104.0,13:00:00,105.0,0.2,200,13:00-14:00,50.0,9.0,5.0,14:00:00,80,15:00:00,73,15:00-16:00,320.0,3.5,3.5,16:00-17:00,17:00:00,80,19:00:00,45.0,19:00-20:30,20:30-22:00,22:00-23:00,1200.0,0.15,400,0.902
1294,1156.0,300,,405.0,700,1:00:00,29.0,,,3:00:00,102,4:00:00,103,0.2,5:00:00,104.0,6:00:00,105.0,0.2,200,6:00-7:00,50.0,9.0,5.0,7:00:00,78,8:00:00,73,8:00-9:00,320.0,3.5,3.5,9:00-10:00,10:00:00,80,12:00:00,45.0,12:00-13:30,13:30-15:00,15:00-16:00,1200.0,0.15,420,0.9470000000000001
812,1157.0,300,,405.0,700,8:00:00,29.0,,,10:00:00,101,11:00:00,103,0.2,12:00:00,104.0,13:00:00,105.0,0.2,200,13:00-14:00,50.0,9.0,5.0,14:00:00,80,15:00:00,73,15:00-16:00,320.0,3.5,3.5,18:00-17:00,17:00:00,80,19:00:00,45.0,19:00-20:30,20:30-22:00,22:00-23:00,1200.0,0.15,400,0.9129999999999999
711,1158.0,300,,405.0,700,18:00:00,29.0,,,20:00:00,102,21:00:00,103,0.2,22:00:00,104.0,23:00:00,105.0,0.2,200,23:00-0:00,50.0,9.0,5.0,0:00:00,78,1:00:00,73,1:00-2:00,320.0,3.5,3.5,2:00-3:00,3:00:00,80,5:00:00,45.0,5:00-6:30,6:30-8:00,8:00-9:00,1200.0,0.15,400,0.9129999999999999
291,1159.0,300,,405.0,700,1:00:00,29.0,,,3:00:00,102,4:00:00,103,0.2,5:00:00,104.0,6:00:00,105.0,0.2,200,6:00-7:00,50.0,9.0,5.0,7:00:00,79,8:00:00,73,8:00-9:00,320.0,3.5,3.5,9:00-10:00,10:00:00,80,12:00:00,45.0,12:00-13:30,13:30-15:00,15:00-16:00,1200.0,0.15,420,0.956
845,1160.0,300,,405.0,700,8:00:00,29.0,,,10:00:00,101,11:00:00,103,0.2,12:00:00,104.0,13:00:00,105.0,0.2,200,13:00-14:00,50.0,9.0,5.0,14:00:00,80,15:00:00,73,15:00-16:00,320.0,3.5,3.5,16:00-17:00,17:00:00,80,19:00:00,45.0,19:00-20:30,20:30-22:00,22:00-23:00,1200.0,0.15,400,0.902
981,1161.0,300,,405.0,700,18:00:00,29.0,,,20:00:00,102,21:00:00,103,0.2,22:00:00,104.0,23:00:00,105.0,0.2,200,23:00-0:00,50.0,9.0,5.0,0:00:00,78,1:00:00,73,1:00-2:00,320.0,3.5,3.5,2:00-3:00,3:00:00,80,5:00:00,45.0,5:00-6:30,6:30-8:00,8:00-9:00,1200.0,0.15,400,0.902
1131,1163.0,300,,405.0,700,8:00:00,29.0,,,10:00:00,101,11:00:00,103,0.2,12:00:00,104.0,13:00:00,105.0,0.2,200,13:00-14:00,50.0,9.0,5.0,14:00:00,80,15:00:00,73,15:30-16:00,320.0,3.5,3.5,16:00-17:00,17:00:00,80,19:00:00,45.0,19:00-20:30,20:30-22:00,22:00-23:00,1200.0,0.15,400,0.902
978,1164.0,300,,405.0,700,14:00:00,29.0,,,16:00:00,100,17:00:00,101,0.2,18:00:00,102.0,19:00:00,103.0,0.2,200,19:00-20:00,50.0,9.0,5.0,20:00:00,80,20:30:00,76,20:30-21:30,320.0,3.5,3.5,21:30-23:30,22:30:00,65,1:00:00,45.0,1:00-2:00,3:00-4:00,5:00-4:00,1200.0,0.15,400,0.8909999999999999
349,1165.0,300,,405.0,700,22:00:00,17.0,,,23:30:00,100,0:30:00,103,0.2,1:30:00,104.0,2:30:00,104.0,0.2,200,2:40-3:40,50.0,9.0,5.0,3:50:00,79,4:50:00,70,5:00-6:00,370.0,3.5,3.5,6:00-7:00,7:00:00,70,9:30:00,46.0,9:30-10:30,11:30-12:30,14:00-15:00,1200.0,0.15,420,0.935
39,1167.0,300,,405.0,700,22:00:00,20.0,,,0:00:00,101,1:00:00,103,0.2,2:00:00,105.0,3:00:00,104.0,0.2,200,3:00-4:00,50.0,9.0,5.0,4:00:00,79,4:30:00,75,4:30-5:30,320.0,3.5,3.5,5:30-6:30,6:30:00,65,8:00:00,45.0,8:00-9:30,9:30-11:00,11:00-12:00,1200.0,0.15,400,0.8909999999999999
1289,1168.0,300,,405.0,700,6:00:00,29.0,,,8:00:00,102,9:00:00,103,0.2,10:00:00,104.0,11:00:00,105.0,0.2,200,11:00-12:00,50.0,9.0,5.0,12:00:00,78,13:00:00,73,13:00-14:00,320.0,3.5,3.5,14:00-15:00,15:00:00,79,17:00:00,45.0,17:00-18:30,18:30-20:00,20:00-21:00,1200.0,0.15,400,0.925
334,1171.0,300,,405.0,700,14:00:00,29.0,,,16:00:00,101,17:00:00,103,0.2,18:00:00,104.0,19:00:00,105.0,0.2,200,19:00-20:00,50.0,9.0,5.0,20:00:00,78,21:00:00,73,21:00-22:00,320.0,3.5,3.5,22:00-23:00,23:00:00,75,1:00:00,45.0,1:00-2:30,2:30-4:00,4:00-5:00,1200.0,0.15,400,0.925
1350,1172.0,300,,405.0,700,22:00:00,29.0,,,0:00:00,102,1:00:00,103,0.2,2:00:00,104.0,3:00:00,105.0,0.2,200,3:00-4:00,50.0,9.0,5.0,4:00:00,78,5:00:00,73,5:00-6:00,320.0,3.5,3.5,6:00-7:00,7:00:00,75,9:00:00,45.0,9:00-10:30,10:30-12:00,12:00-13:00,1200.0,0.15,420,0.971
1243,1173.0,300,,405.0,700,6:00:00,29.0,,,8:00:00,102,9:00:00,103,0.2,10:00:00,104.0,11:00:00,105.0,0.2,200,11:00-12:00,50.0,9.0,5.0,12:00:00,79,13:00:00,72,13:00-14:00,320.0,3.5,3.5,14:00-15:00,15:00:00,80,17:00:00,45.0,17:00-18:30,18:30-20:00,20:00-21:00,1200.0,0.15,400,0.9359999999999999
834,1174.0,300,,405.0,700,14:00:00,30.0,,,16:00:00,100,17:00:00,103,0.2,18:00:00,105.0,19:00:00,106.0,0.2,200,19:00-20:00,50.0,9.0,5.0,20:00:00,80,21:00:00,73,21:00-22:00,320.0,3.5,3.5,22:00-23:00,23:00:00,80,1:00:00,45.0,1:00-2:30,2:30-4:00,4:00-5:00,1200.0,0.15,400,0.925
53,1175.0,300,,405.0,700,22:00:00,29.0,,,0:00:00,101,1:00:00,103,0.2,2:00:00,104.0,3:00:00,105.0,0.2,200,3:00-4:00,50.0,9.0,5.0,4:00:00,80,5:00:00,73,5:00-6:00,320.0,3.5,3.5,6:00-7:00,7:00:00,80,9:00:00,45.0,9:00-10:30,10:30-12:00,12:00-13:00,1200.0,0.15,420,0.983
1185,1177.0,300,,405.0,700,14:00:00,29.0,,,16:00:00,102,17:00:00,103,0.2,18:00:00,104.0,19:00:00,105.0,0.2,200,18:00-20:00,50.0,9.0,5.0,20:00:00,80,21:00:00,73,21:00-22:00,320.0,3.5,3.5,22:00-23:00,23:00:00,79,1:00:00,45.0,1:00-2:30,2:30-4:00,4:00-5:00,1200.0,0.15,400,0.9470000000000001
721,1178.0,300,,405.0,700,23:00:00,29.0,,,0:00:00,102,1:00:00,103,0.2,2:00:00,104.0,3:00:00,106.0,0.2,200,3:00-4:00,50.0,9.0,5.0,4:00:00,79,5:00:00,73,5:00-6:00,320.0,3.5,3.5,6:00-7:00,7:00:00,80,9:00:00,45.0,9:00-10:30,10:30-12:00,12:00-13:00,1200.0,0.15,420,0.983
