,B14_to_A5_intTarget_0.0_mean*yb_cut_mean_intTarget_4.0_mean,B7_intTarget_1.0_mean*B7_hnew_B5_hnew_B6chengji_intTarget_1.0_mean,B14_to_A5_intTarget_0.0_mean/A15_intTarget_0.0_mean,A25_intTarget_0.0_mean/yb_cut_mean_intTarget_0.0_mean,B14_to_A5_intTarget_0.0_mean*A5_intTarget_2.0_mean,B11_1_B10_2_intTarget_4.0_mean,A20_1_A16_hnew_A17chengji_intTarget_0.0_mean,B14_to_A5_intTarget_0.0_mean/B7_hnew_B5_hnew_B6chengji_intTarget_1.0_mean,A5_intTarget_0.0_mean*A27_intTarget_1.0_mean,A24_intTarget_1.0_mean,A25_intTarget_0.0_mean*B7_intTarget_1.0_mean,A25_intTarget_0.0_mean/B5_intTarget_1.0_mean,样本id*A15_intTarget_1.0_mean,A12_intTarget_0.0_mean/A27_intTarget_1.0_mean,A25_intTarget_0.0_mean/B5_intTarget_0.0_mean,样本id_cut_intTarget_3.0_mean/B7_intTarget_0.0_mean,B14_to_A5_intTarget_0.0_mean/A25_intTarget_0.0_mean,B14_to_A5_intTarget_0.0_mean/A5_intTarget_0.0_mean,A25_intTarget_0.0_mean/A5_intTarget_2.0_mean,样本id_cut_intTarget_1.0_mean/B7_hnew_B5_hnew_B6chengji_intTarget_4.0_mean,A6_intTarget_1.0_mean/A5_intTarget_1.0_mean,B14_to_B7_intTarget_4.0_mean,样本id/B5_intTarget_1.0_mean,样本id*A10_intTarget_1.0_mean,样本id*A5_intTarget_1.0_mean,样本id*b14/a1_a3_a4_a19_b1_b12,b14/a1_a3_a4_a19_b1_b12/A25_intTarget_0.0_mean,wendu_mean,样本id/yb_cut_mean_intTarget_4.0_mean,样本id/B7_hnew_B5_hnew_B6chengji_intTarget_1.0_mean,样本id*B7_intTarget_0.0_mean,样本id/b14/a1_a3_a4_a19_b1_b12,样本id/A5_intTarget_1.0_mean,样本id*B14_to_A5_intTarget_0.0_mean,样本id/B14_to_A5_intTarget_0.0_mean,样本id/样本id_cut_intTarget_4.0_mean,样本id/样本id_cut_intTarget_3.0_mean,样本id/样本id_cut_intTarget_0.0_mean,target
663,0.02,0.085,1.115,-1.0,0.058,0.049,0.156,0.578,0.035,0.309,0.05,0.505,211.781,0.527,1.322,1.364,0.988,1.207,0.433,4.128,0.897,0.217,2444.044,199.785,237.846,113.786,0.921,76.889,6184.0,2828.162,106.242,5251.359,2512.25,122.053,4895.667,6184.0,4122.667,-1.0,0.973
664,0.036,0.085,1.732,-1.0,0.105,0.073,0.156,1.045,0.035,0.309,0.05,0.505,466.891,0.522,1.322,0.0,1.787,2.185,0.433,9.289,0.949,0.0,5258.015,429.809,511.692,212.864,0.801,76.778,13304.0,6084.389,228.564,12992.188,5404.75,475.143,5820.5,13304.0,-1.0,-1.0,0.891
665,0.0,0.057,0.924,1.279,0.06,0.073,0.156,0.478,0.052,0.235,0.033,0.612,382.74,0.527,1.005,0.0,0.818,0.685,0.347,3.096,1.368,0.176,5345.043,361.06,298.236,187.757,0.841,77.111,-1.0,5111.18,248.356,10394.345,6543.842,182.685,10682.941,-1.0,-1.0,11176.0,0.888
666,0.0,0.075,0.793,2.323,0.046,0.073,0.156,0.478,0.05,0.286,0.04,0.514,174.909,0.522,0.789,1.83,0.901,0.713,0.416,5.16,1.007,0.176,2207.587,161.017,180.633,83.731,0.926,76.778,-1.0,2279.359,106.366,4635.417,2148.714,81.469,4764.118,-1.0,1993.6,9968.0,0.983
667,0.0,0.083,1.732,1.119,0.118,0.073,0.156,1.045,0.038,0.298,0.049,0.527,458.188,0.522,1.114,1.012,1.787,2.023,0.387,7.077,0.97,0.0,5381.189,421.797,491.42,208.896,0.801,76.778,-1.0,5970.97,230.473,12750.0,5419.852,466.286,5712.0,-1.0,11424.0,11424.0,0.891
668,0.036,0.121,2.018,-1.0,0.118,0.073,0.156,0.722,0.066,0.298,0.058,0.626,511.233,0.305,1.324,0.885,1.505,2.023,0.46,21.0,0.97,0.0,6152.757,607.389,561.881,238.848,0.674,76.778,14928.0,4714.105,263.519,14578.125,6196.963,533.143,6531.0,14928.0,14928.0,-1.0,0.925
669,0.019,0.151,2.018,0.843,0.132,0.049,0.156,0.54,0.03,0.455,0.048,0.731,112.329,0.368,2.192,1.4,1.695,3.714,0.365,-1.0,0.762,0.0,1776.667,111.53,157.692,58.887,0.852,76.111,6150.0,774.444,58.571,2854.625,1066.0,117.143,1435.0,6150.0,2050.0,2050.0,0.892
670,0.0,0.075,0.793,2.558,0.046,0.073,0.156,0.478,0.05,0.286,0.044,0.566,178.839,0.522,0.869,1.83,0.818,0.713,0.458,5.16,1.007,0.176,2257.196,207.346,184.692,85.613,0.841,76.667,-1.0,2330.581,108.756,4739.583,2197.0,83.3,4871.176,-1.0,2038.4,10192.0,0.971
671,0.028,0.057,0.793,2.238,0.06,0.049,0.156,0.478,0.052,0.235,0.033,0.612,551.117,0.522,1.005,0.0,0.818,0.685,0.347,4.718,1.41,0.176,7510.609,507.345,419.067,263.827,0.841,76.889,9160.667,7181.994,348.978,14605.655,9195.105,256.7,15011.176,9160.667,-1.0,27482.0,0.888
672,0.0,0.0,1.593,0.843,0.147,0.049,0.5,0.971,0.072,0.0,0.0,0.885,79.691,0.603,0.885,0.133,1.695,1.175,0.328,11.333,1.55,0.0,1517.25,78.615,54.676,43.15,0.886,73.222,-1.0,982.6,144.5,1935.578,1527.571,82.571,1011.5,-1.0,4335.0,1445.0,0.879
673,0.034,0.083,1.732,0.906,0.118,0.073,0.156,1.045,0.038,0.298,0.049,0.527,499.178,0.522,1.114,0.833,1.787,2.023,0.387,4.857,0.97,0.0,5862.595,459.531,535.383,227.584,0.801,76.778,15113.0,6505.138,251.092,13890.625,5904.716,508.0,6223.0,15113.0,15113.0,10075.333,0.925
674,0.0,0.121,1.732,0.352,0.118,0.073,0.156,0.722,0.038,0.298,0.049,0.527,331.849,0.655,1.114,0.0,1.787,2.023,0.387,4.364,0.97,0.0,3897.405,384.745,355.918,151.296,0.801,76.556,-1.0,2986.105,166.924,9234.375,3925.407,337.714,4137.0,-1.0,-1.0,2600.4,0.936
675,0.017,0.062,1.732,0.717,0.156,0.049,0.0,0.98,0.022,0.333,0.036,0.641,94.894,0.746,1.602,0.618,1.695,3.143,0.309,3.529,1.143,0.0,1284.4,91.944,107.545,47.69,0.837,73.889,5746.0,1158.857,32.19,2395.575,1062.286,96.571,1183.0,5746.0,5746.0,1436.5,0.891
676,0.019,0.148,1.593,2.529,0.089,0.049,0.186,0.643,0.074,0.2,0.056,0.482,439.817,0.603,0.674,1.0,1.695,1.143,0.54,4.5,0.492,0.0,4557.143,433.879,498.438,236.735,0.88,75.778,23925.0,3588.75,212.667,10746.312,5104.0,455.714,5582.5,23925.0,11962.5,23925.0,0.891
677,0.024,0.085,0.793,0.879,0.048,0.073,0.156,0.478,0.035,0.309,0.05,0.505,536.799,0.522,1.322,0.661,0.818,1.0,0.433,9.007,0.949,0.176,6045.294,494.164,588.308,256.973,0.841,76.778,10516.0,6995.401,262.787,14226.19,6214.0,250.031,14621.176,10516.0,21032.0,10516.0,0.935
678,0.0,0.046,1.732,0.632,0.1,0.049,0.156,1.286,0.029,0.091,0.035,0.434,284.402,1.359,0.607,0.375,1.695,1.558,0.483,7.2,0.726,0.0,2604.857,275.561,293.71,149.797,0.877,73.0,-1.0,4558.5,180.089,6850.412,3493.816,289.429,3545.5,-1.0,15195.0,3798.75,0.891
679,0.0,0.144,0.729,0.674,0.042,0.049,0.4,0.327,0.08,0.368,0.061,0.534,12.96,0.603,0.641,0.0,0.776,0.484,0.52,7.5,1.205,0.176,148.833,12.785,11.432,7.037,0.888,71.889,-1.0,117.5,9.4,313.893,193.222,6.146,359.412,-1.0,-1.0,188.0,0.935
680,0.024,0.031,-1.0,2.023,0.105,0.049,0.0,2.0,0.039,0.5,0.036,0.641,525.455,0.718,1.602,0.875,1.695,2.185,0.457,-1.0,0.672,0.0,5491.0,393.076,444.615,204.602,0.84,71.667,17340.0,10115.0,137.619,10205.312,4696.25,412.857,5057.5,17340.0,17340.0,17340.0,0.902
681,0.0,0.117,3.532,1.439,0.35,0.049,0.156,1.829,0.027,0.25,0.069,0.373,206.575,0.527,-1.0,-1.0,3.128,5.0,0.228,1.835,1.667,0.081,1759.333,194.874,75.4,106.163,0.881,76.667,-1.0,2758.647,0.0,5355.114,7540.0,377.0,1508.0,-1.0,-1.0,6786.0,0.93
682,0.0,0.078,2.018,0.438,0.087,0.049,0.5,1.314,0.109,0.3,0.061,0.521,126.849,0.423,1.433,0.0,1.695,1.314,0.554,7.077,0.359,0.0,1431.091,125.947,161.043,68.72,0.88,74.667,-1.0,2129.8,92.6,3119.463,1331.125,132.286,1620.5,-1.0,-1.0,1203.8,0.902
683,0.034,0.075,1.732,0.906,0.1,0.073,0.156,1.045,0.05,0.286,0.044,0.566,498.055,0.522,0.869,0.689,1.787,1.558,0.458,4.857,1.007,0.0,6286.13,577.443,514.355,227.072,0.801,76.667,15079.0,6490.503,302.878,13859.375,6118.49,506.857,6209.0,15079.0,15079.0,10052.667,0.925
684,0.038,0.083,3.532,2.078,0.206,0.049,0.156,1.829,0.038,0.298,0.049,0.527,355.342,0.527,1.114,0.0,3.128,3.539,0.387,5.081,1.0,0.081,4276.595,412.682,390.546,182.618,0.881,77.333,16861.0,4745.311,183.164,9211.648,4307.321,648.5,2594.0,16861.0,-1.0,16861.0,0.93
685,0.0,0.057,3.532,0.746,0.23,0.049,0.156,1.829,0.052,0.235,0.033,0.612,535.342,0.527,1.005,0.804,3.128,2.618,0.347,2.359,1.368,0.081,7476.174,505.019,417.146,275.123,0.881,77.111,-1.0,7149.066,347.378,13877.841,9152.947,977.0,3908.0,-1.0,13678.0,9118.667,0.93
686,0.0,0.119,0.729,1.18,0.056,0.049,0.186,0.404,0.063,0.31,0.062,1.096,447.538,0.603,2.192,1.357,0.776,0.61,0.393,7.286,1.474,0.176,10549.5,441.496,231.857,239.599,0.876,74.889,-1.0,5016.545,170.842,10993.893,11361.0,212.238,12411.176,-1.0,11361.0,11361.0,0.947
687,0.0,0.037,1.593,0.4,0.105,0.049,0.156,1.929,0.039,0.227,0.04,0.453,117.193,0.713,0.906,0.8,1.787,2.185,0.433,5.4,1.083,0.0,1204.167,115.611,130.769,69.134,1.018,74.222,-1.0,2868.75,35.417,2612.688,1381.25,121.429,1487.5,-1.0,6375.0,1062.5,0.902
688,0.017,0.153,1.593,0.717,0.063,0.049,0.375,0.571,0.026,0.368,0.051,0.521,89.894,0.746,1.433,0.417,1.695,2.571,0.759,-1.0,0.66,0.0,1007.636,88.68,144.889,46.488,0.846,71.444,5542.0,652.0,46.038,2286.075,733.5,93.143,1141.0,5542.0,5542.0,1385.5,0.902
689,0.02,0.083,1.732,1.016,0.118,0.073,0.156,1.045,0.038,0.298,0.044,0.479,186.7,0.655,1.012,0.506,1.968,2.023,0.352,7.077,0.97,0.0,2192.703,216.46,200.242,85.12,0.882,76.556,9310.0,2433.024,93.912,5195.312,2208.457,190.0,2327.5,9310.0,9310.0,4655.0,0.925
690,0.0,0.18,1.593,0.674,0.176,0.049,0.0,0.571,0.018,0.368,0.061,0.534,96.787,0.595,0.641,0.625,1.695,3.714,0.274,-1.0,1.368,0.0,1111.5,95.481,54.0,48.835,0.825,73.333,-1.0,702.0,70.2,2522.812,2281.5,100.286,1228.5,-1.0,2808.0,1404.0,0.902
691,0.0,0.108,1.593,1.517,0.113,0.049,0.156,0.714,0.025,0.31,0.046,0.506,123.535,1.359,0.607,0.0,1.695,1.81,0.427,1.667,0.953,0.0,1344.0,121.867,141.474,66.248,0.877,73.556,-1.0,1120.0,74.667,3029.6,1418.667,128.0,1568.0,-1.0,-1.0,4032.0,0.902
692,0.036,0.083,3.031,0.746,0.206,0.049,0.156,1.829,0.038,0.298,0.049,0.527,379.016,0.522,1.114,0.0,3.128,3.539,0.387,2.359,0.916,0.081,4451.351,348.913,406.506,190.08,0.881,76.556,18900.0,4939.222,190.649,9588.068,4483.333,675.0,2700.0,18900.0,-1.0,6300.0,0.943
693,0.014,0.049,1.065,0.787,0.096,0.049,0.156,1.289,0.099,0.091,0.056,0.927,287.329,0.599,-1.0,1.286,1.133,0.573,0.337,5.786,-1.0,0.143,5731.0,283.45,0.0,159.432,0.907,73.222,14588.0,7033.5,115.778,6810.214,-1.0,199.034,5455.176,14588.0,7294.0,4862.667,0.947
694,0.016,0.085,0.793,-1.0,0.048,0.073,0.156,0.478,0.035,0.309,0.045,0.459,525.849,0.522,1.2,0.909,0.901,1.0,0.393,7.225,0.949,0.176,5921.985,609.668,576.308,251.731,0.926,76.667,14984.0,6852.713,257.427,13936.012,6087.25,244.931,14322.941,14984.0,14984.0,-1.0,0.959
695,0.0,0.119,0.729,1.855,0.056,0.049,0.25,0.235,0.055,0.333,0.036,0.597,391.561,0.461,0.916,2.864,0.776,0.915,0.393,-1.0,0.684,0.176,5031.739,386.275,608.571,211.865,0.885,71.556,-1.0,2556.0,135.238,9517.381,3313.333,185.692,10858.824,-1.0,5206.667,15620.0,0.923
696,0.0,0.059,0.793,1.089,0.067,0.073,0.156,0.478,0.066,0.205,0.031,0.581,322.865,0.522,0.677,0.0,0.901,0.538,0.283,3.303,1.544,0.176,4600.0,297.222,217.568,154.56,0.926,76.778,-1.0,4207.485,109.524,8556.548,6078.571,150.385,8794.118,-1.0,-1.0,8625.0,0.959
697,0.016,0.085,0.793,-1.0,0.048,0.073,0.156,0.478,0.035,0.309,0.05,0.505,524.165,0.655,1.322,0.909,0.818,1.0,0.433,7.225,0.978,0.176,5903.015,607.715,574.462,250.925,0.841,76.778,14936.0,6830.76,256.602,13891.369,6067.75,244.146,14277.059,14936.0,14936.0,-1.0,0.959
698,0.0,0.075,1.115,1.439,0.055,0.049,0.156,0.578,0.05,0.286,0.044,0.566,206.849,0.522,0.869,0.0,0.988,0.861,0.458,1.835,0.726,0.217,2675.326,205.379,218.905,111.136,0.921,76.333,-1.0,2762.305,128.902,5129.076,2603.98,119.211,4781.667,-1.0,-1.0,6795.0,0.985
699,0.018,0.085,1.732,0.853,0.105,0.073,0.156,1.045,0.035,0.309,0.05,0.505,39.025,0.522,1.322,0.455,1.787,2.185,0.433,5.16,0.949,0.0,439.485,45.245,42.769,17.792,0.801,76.667,2224.0,508.557,19.104,1085.938,451.75,39.714,486.5,2224.0,2224.0,741.333,0.936
700,0.0,0.026,0.787,1.517,0.061,0.049,0.156,1.13,0.044,0.4,0.035,0.607,124.638,0.91,1.012,0.0,0.838,0.494,0.393,-1.0,-1.0,0.021,1627.2,122.955,0.0,65.168,0.855,74.889,-1.0,3616.0,80.356,3135.026,-1.0,63.851,3199.684,-1.0,-1.0,4068.0,0.89
701,0.0,0.124,1.732,0.352,0.105,0.073,0.156,0.722,0.035,0.309,0.05,0.505,335.499,0.522,1.322,0.0,1.787,2.185,0.433,4.364,0.949,0.0,3778.309,308.853,367.692,152.96,0.801,76.667,-1.0,3018.947,164.242,9335.938,3883.75,341.429,4182.5,-1.0,-1.0,2629.0,0.936
702,0.02,0.07,2.018,2.238,0.122,0.073,0.156,0.722,0.077,0.368,0.028,0.48,191.781,0.522,-1.0,1.214,1.787,1.0,0.373,10.286,-1.0,0.0,2100.0,227.852,0.0,89.6,0.801,76.889,9800.0,1768.421,82.353,5468.75,-1.0,200.0,2450.0,9800.0,4900.0,9800.0,0.936
703,0.0,0.098,1.732,1.089,0.093,0.073,0.156,1.045,0.073,0.241,0.052,0.562,325.111,0.522,0.45,0.0,1.968,1.057,0.448,3.303,1.201,0.0,4487.25,299.29,281.676,148.224,0.882,76.778,-1.0,4236.754,370.56,9046.875,4760.667,330.857,4053.0,-1.0,-1.0,8685.0,0.913
704,0.022,0.083,1.732,0.693,0.118,0.073,0.156,1.045,0.038,0.298,0.049,0.527,477.56,0.522,1.114,1.089,1.787,2.023,0.387,3.811,0.97,0.0,5608.703,553.681,512.197,217.728,0.801,76.667,22113.0,6223.419,240.218,13289.062,5649.0,486.0,5953.5,22113.0,11056.5,7371.0,0.891
705,0.0,0.085,3.532,0.559,0.185,0.049,0.156,1.829,0.035,0.309,0.05,0.505,227.671,0.527,1.322,0.52,3.128,3.824,0.433,3.539,0.918,0.081,2627.426,214.775,255.692,117.005,0.881,77.0,-1.0,3040.365,114.213,5901.989,2700.75,415.5,1662.0,-1.0,11634.0,2908.5,0.93
706,0.038,0.051,1.732,0.48,0.076,0.073,0.156,1.286,0.018,0.174,0.037,0.639,309.67,0.522,0.799,0.867,1.787,4.286,0.599,1.2,2.191,0.0,4412.0,359.03,147.067,141.184,0.801,76.667,8272.5,4963.5,254.538,8617.188,8272.5,315.143,3860.5,8272.5,5515.0,3309.0,0.902
707,0.0,0.161,1.787,0.506,0.04,0.049,0.0,0.174,0.04,0.205,0.036,0.674,301.537,0.647,0.787,1.4,0.776,0.602,0.554,-1.0,0.595,0.176,3804.0,258.696,330.783,147.66,0.921,75.667,-1.0,1268.0,90.571,6124.893,2734.125,124.362,7272.353,-1.0,7132.5,2853.0,0.935
708,0.0,0.045,1.732,0.632,0.122,0.049,0.333,1.314,0.03,0.176,0.035,0.534,286.368,1.141,0.641,0.375,1.695,1.5,0.393,9.2,0.77,0.0,3230.0,277.465,388.571,150.832,0.877,72.889,-1.0,4692.0,181.333,6897.75,2677.5,291.429,3570.0,-1.0,15300.0,3825.0,0.902
709,0.0,0.093,0.729,0.534,0.044,0.049,0.0,0.382,0.052,0.143,0.046,0.674,433.475,1.359,0.843,0.193,0.776,0.392,0.506,6.0,-1.0,0.176,6288.0,427.623,0.0,244.081,0.921,75.556,-1.0,4595.077,428.727,10124.429,-1.0,205.569,12021.176,-1.0,29868.0,4978.0,0.935
710,0.044,0.052,2.018,-1.0,0.1,0.049,0.062,1.143,0.029,0.235,0.035,0.645,108.767,0.91,1.06,1.298,1.695,1.558,0.483,-1.0,0.714,0.0,1518.957,107.994,115.107,54.291,0.811,75.556,2580.5,1588.0,70.578,2903.062,1369.245,113.429,1389.5,2580.5,1720.333,-1.0,0.902
711,0.052,0.083,1.732,0.798,0.118,0.073,0.156,1.045,0.038,0.298,0.044,0.479,536.518,0.527,1.012,0.644,1.968,2.023,0.352,9.007,1.0,0.0,6301.135,493.906,575.431,244.608,0.882,77.0,10510.5,6991.743,269.874,14929.688,6346.407,546.0,6688.5,10510.5,21021.0,10510.5,0.902
712,0.0,0.099,0.729,0.534,0.046,0.049,0.186,0.294,0.054,0.286,0.037,0.674,433.199,0.603,0.787,0.158,0.776,0.713,0.483,3.553,1.061,0.176,6284.0,427.351,455.497,243.926,0.921,75.222,-1.0,3534.75,523.667,10117.988,5418.347,205.438,12013.529,-1.0,29849.0,4974.833,0.935
713,0.028,0.075,0.793,0.886,0.052,0.073,0.156,0.478,0.036,0.286,0.052,0.673,330.726,0.522,1.032,0.0,0.689,0.981,0.475,1.18,1.095,0.176,4174.217,304.459,314.133,158.323,0.708,76.889,5497.333,4309.928,201.122,8764.881,4417.5,154.046,9008.235,5497.333,-1.0,5497.333,0.983
714,0.034,0.137,2.018,0.955,0.1,0.073,0.156,0.571,0.033,0.286,0.046,0.597,485.205,0.779,0.916,0.689,1.695,1.558,0.483,-1.0,1.038,0.0,6275.5,576.466,513.485,226.688,0.759,77.0,15053.5,3542.0,302.366,13835.938,6108.143,506.0,6198.5,15053.5,15053.5,10035.667,0.925
715,0.0,0.075,1.732,0.799,0.105,0.073,0.156,1.045,0.035,0.309,0.044,0.566,352.064,0.522,0.869,0.39,1.787,2.185,0.433,2.202,0.949,0.0,4443.522,408.181,385.846,160.512,0.801,76.667,-1.0,4587.988,214.098,9796.875,4075.5,358.286,4389.0,-1.0,18810.0,6270.0,0.925
716,0.028,0.057,0.793,2.238,0.06,0.049,0.156,0.478,0.052,0.235,0.033,0.612,552.802,0.522,1.005,0.0,0.818,0.685,0.347,4.718,1.41,0.176,7533.565,508.896,420.348,264.634,0.841,76.889,9188.667,7203.946,350.044,14650.298,9223.211,257.485,15057.059,9188.667,-1.0,27566.0,0.888
717,0.022,0.078,-1.0,2.192,0.122,0.049,0.0,1.314,0.056,0.368,0.061,0.521,8.0,0.603,1.433,0.0,1.695,1.5,0.393,7.077,0.72,0.0,68.0,5.985,8.381,3.137,0.846,73.222,286.0,101.2,4.4,154.275,57.75,6.286,77.0,286.0,-1.0,286.0,0.879
718,0.0,0.085,1.115,0.759,0.058,0.049,0.156,0.578,0.035,0.309,0.05,0.505,357.808,0.527,1.322,0.383,0.988,1.207,0.433,5.215,0.897,0.217,4129.265,337.541,401.846,192.243,0.921,76.889,-1.0,4778.24,179.498,8872.283,4244.5,206.211,8271.333,-1.0,24814.0,6203.5,0.985
719,0.02,0.085,0.957,-1.0,0.058,0.049,0.156,0.578,0.035,0.309,0.05,0.505,215.337,0.522,1.322,1.364,0.988,1.207,0.433,4.128,0.978,0.217,2425.074,244.045,236.0,112.902,0.921,77.0,6136.0,2806.21,105.417,5210.598,2492.75,121.105,4857.667,6136.0,4090.667,-1.0,0.973
720,0.044,0.092,3.905,-1.0,0.105,0.049,0.0,1.143,0.045,0.227,0.062,0.506,124.61,0.409,0.809,2.192,1.695,2.185,0.457,-1.0,0.672,0.0,1179.0,106.906,120.923,53.56,0.808,75.444,2554.5,1572.0,41.368,2883.638,1277.25,112.286,1375.5,2554.5,1703.0,-1.0,0.891
721,0.011,0.085,0.957,2.238,0.058,0.049,0.156,0.578,0.035,0.309,0.05,0.505,70.469,0.522,1.322,0.52,0.988,1.207,0.433,5.898,0.978,0.217,793.603,64.872,77.231,36.947,0.921,76.889,3514.0,918.329,34.498,1705.163,815.75,39.632,1589.667,3514.0,3514.0,3514.0,0.973
722,0.036,0.075,1.732,1.161,0.105,0.073,0.156,1.045,0.035,0.309,0.04,0.514,355.994,0.522,0.789,0.366,1.968,2.185,0.393,4.128,0.949,0.0,4493.13,327.72,390.154,162.304,0.882,76.778,10144.0,4639.21,216.488,9906.25,4121.0,362.286,4438.0,10144.0,20288.0,10144.0,0.936
723,0.0,0.086,0.429,0.632,0.033,0.049,0.167,0.225,0.034,0.298,0.042,1.096,411.14,0.746,0.548,0.0,0.456,0.538,0.393,5.067,0.737,0.038,9691.5,405.589,426.0,200.361,0.797,75.667,-1.0,4358.308,124.25,11095.364,5218.5,114.692,19383.0,-1.0,-1.0,5591.25,0.879
724,0.009,0.093,0.729,0.787,0.067,0.049,0.186,0.382,0.072,0.205,0.046,0.885,292.292,0.718,0.885,0.857,0.776,0.538,0.328,4.071,1.094,0.176,5565.0,288.346,200.541,156.485,0.876,75.0,14840.0,3098.462,176.667,7180.238,5602.857,138.615,8105.882,14840.0,7420.0,4946.667,0.942
725,0.02,0.085,1.732,1.119,0.105,0.073,0.156,1.045,0.035,0.309,0.05,0.505,188.666,0.522,1.322,0.52,1.787,2.185,0.433,7.077,0.918,0.0,2124.706,173.681,206.769,86.016,0.801,76.778,9408.0,2458.635,92.36,5250.0,2184.0,192.0,2352.0,9408.0,9408.0,4704.0,0.925
726,0.107,0.083,3.532,2.238,0.206,0.049,0.156,1.829,0.038,0.298,0.049,0.527,538.904,0.527,1.114,0.0,3.128,3.539,0.387,4.718,0.97,0.081,6485.784,508.379,592.294,276.954,0.881,77.111,9179.333,7196.629,277.782,13970.17,6532.383,983.5,3934.0,9179.333,-1.0,27538.0,0.93
727,0.008,0.08,0.466,1.686,0.033,0.049,0.125,0.346,0.068,0.222,0.061,0.521,422.533,0.746,1.433,1.0,0.456,0.269,0.393,1.8,-1.0,0.038,4651.818,409.397,0.0,204.383,0.805,72.111,15050.0,6772.5,301.0,11082.273,-1.0,115.769,19565.0,15050.0,7525.0,15050.0,0.879
728,0.0,0.057,3.532,1.039,0.23,0.049,0.156,1.829,0.052,0.235,0.033,0.612,375.068,0.527,1.005,0.0,3.128,2.618,0.347,7.622,1.41,0.081,5237.913,353.824,292.258,192.755,0.881,77.222,-1.0,5008.737,243.378,9723.011,6412.684,684.5,2738.0,-1.0,-1.0,8898.5,0.93
729,0.0,0.098,1.732,0.639,0.093,0.073,0.156,1.045,0.073,0.241,0.058,0.619,318.373,0.522,0.496,0.781,1.787,1.057,0.493,4.128,1.201,0.0,4394.25,369.121,275.838,145.152,0.801,76.667,-1.0,4148.946,362.88,8859.375,4662.0,324.0,3969.0,-1.0,4536.0,4536.0,0.913
730,0.0,0.076,1.732,1.265,0.122,0.049,0.0,0.835,0.068,0.333,0.037,0.641,244.255,0.746,1.602,1.8,1.695,1.0,0.393,0.0,0.438,0.0,3306.0,236.662,248.571,124.064,0.846,75.667,-1.0,2543.077,96.667,6100.875,3045.0,248.571,3045.0,-1.0,4350.0,6525.0,0.902
731,0.041,0.0,1.593,0.636,0.122,0.049,0.156,4.286,0.044,0.227,0.0,0.258,166.827,1.141,0.515,0.571,3.143,1.0,0.212,2.143,0.724,0.0,1714.167,164.575,172.857,88.483,1.609,74.333,4235.0,9075.0,226.875,4136.688,2117.5,172.857,2117.5,4235.0,2823.333,4235.0,0.902
732,0.0,0.083,3.031,1.039,0.206,0.049,0.156,1.829,0.038,0.298,0.049,0.527,386.315,0.522,1.114,0.0,3.128,3.539,0.387,7.622,0.97,0.081,4537.081,355.633,414.335,193.741,0.881,76.778,-1.0,5034.347,194.321,9772.727,4569.679,688.0,2752.0,-1.0,-1.0,8944.0,0.93
733,0.036,0.057,3.031,0.746,0.23,0.049,0.156,1.829,0.052,0.235,0.033,0.612,377.051,0.522,1.005,0.0,3.128,2.618,0.347,2.359,1.41,0.081,5138.435,347.104,286.708,189.094,0.881,76.889,18802.0,4913.611,238.756,9538.352,6290.895,671.5,2686.0,18802.0,-1.0,6267.333,0.93
734,0.0,0.085,1.732,3.038,0.105,0.073,0.156,1.045,0.035,0.309,0.059,0.6,176.313,0.522,1.57,2.274,1.505,2.185,0.514,5.16,0.949,0.0,1985.588,162.309,193.231,80.384,0.674,76.778,-1.0,2297.653,86.313,4906.25,2041.0,179.429,2198.0,-1.0,2009.6,10048.0,0.936
735,0.071,0.013,1.593,1.349,0.122,0.049,0.2,6.857,0.045,0.364,0.051,0.955,249.0,0.601,0.717,0.885,1.695,1.5,0.393,4.5,0.685,0.0,5117.0,245.638,344.0,125.635,0.825,76.111,3612.0,21672.0,127.523,6490.312,2370.375,258.0,3160.5,3612.0,7224.0,7224.0,0.891
736,0.0,0.061,0.848,1.265,0.085,0.049,0.375,0.636,0.0,0.25,0.047,0.458,245.991,0.603,-1.0,0.0,0.838,-1.0,0.281,6.0,0.685,0.021,2326.143,233.125,342.8,123.835,0.857,76.0,-1.0,3856.5,147.759,5930.879,2142.5,121.063,6066.658,-1.0,-1.0,6427.5,0.879
737,0.0,0.075,0.924,0.319,0.046,0.073,0.156,0.478,0.05,0.286,0.04,0.514,327.671,0.522,0.789,0.0,0.901,0.713,0.416,1.501,1.038,0.176,4238.0,309.111,346.769,160.742,0.926,77.111,-1.0,4375.784,204.195,8898.81,4124.98,156.4,9145.882,-1.0,-1.0,2631.2,0.983
738,0.036,0.083,1.732,1.279,0.118,0.073,0.156,1.045,0.038,0.298,0.049,0.527,354.59,0.522,1.114,0.443,1.787,2.023,0.387,4.128,0.97,0.0,4164.486,411.111,380.309,161.664,0.801,76.667,10104.0,4620.916,178.363,9867.188,4194.407,360.857,4420.5,10104.0,20208.0,10104.0,0.913
739,0.0,0.05,0.793,0.677,0.059,0.073,0.156,0.478,0.049,0.4,0.026,0.871,196.808,0.522,0.435,0.0,0.901,0.719,0.319,5.898,0.828,0.176,4206.0,228.178,254.909,94.214,0.926,76.889,-1.0,2564.737,127.455,5215.774,1927.75,91.669,5360.588,-1.0,-1.0,3271.333,0.979
